region,location_name,user_name,source,rating,review_text,review_date
Wilayah Bali Utara,Kebun Raya,Ni Kadek Novi Yanti26,Google Maps,5,"Udah lama banget gak ke kebun raya bedugul, hebat ya pemerintahnya daerah sana kondisinya masih tergolong sejuk, bersih, nyaman dan aman. untuk area pasarnya pun tergolong bersih dan tertata.
pasti bakal balik kesini lagi",2025-05-14T06:00:59.981Z
Wilayah Bali Utara,Kebun Raya,Juli Anto,Google Maps,5,Tempatnya sejuk....udara segar jauh dari kebisingan... good place for healing,2025-05-14T04:58:55.327Z
Wilayah Bali Utara,Kebun Raya,Muliawan QP,Google Maps,5,Kebun Raya yg indah.,2025-05-13T15:20:33.295Z
Wilayah Bali Utara,Kebun Raya,Gaetan Ronval,Google Maps,5,"Je recommande, paisible pour se balader et ça change des attrapes touristes.",2025-05-13T13:20:14.130Z
Wilayah Bali Utara,Kebun Raya,Artemis Lupita,Google Maps,5,Udara yang sejuk dan tempat yg sangat bagus untuk bersantai bersama keluarga,2025-05-13T06:12:15.326Z
Wilayah Bali Utara,Kebun Raya,Max Nik,Google Maps,5,"Tempat yang bagus untuk dikunjungi, terutama jika Anda berada di daerah tersebut. Areanya luas dengan bagian hutan tropis. Anda bisa menyewa sepeda atau skuter listrik. Terdapat kafe di lokasi tempat Anda bisa makan. Biayanya terjangkau, dan Anda bisa menghabiskan 2-3 jam yang menyenangkan di tempat yang indah.",2025-05-13T00:11:32.927Z
Wilayah Bali Utara,Kebun Raya,Muhammad Ansar,Google Maps,5,Suasana Menenangkan Jiwa,2025-05-12T23:09:28.674Z
Wilayah Bali Utara,Kebun Raya,Garry Johnston,Google Maps,5,Maybe the best place in KL. Very quiet but wildlife was great,2025-05-12T18:15:50.602Z
Wilayah Bali Utara,Kebun Raya,vicky nuriyansah,Google Maps,5,Area Wisata Luas Dan Hijau,2025-05-12T15:38:43.845Z
Wilayah Bali Utara,Kebun Raya,Rumah Musik Creative,Google Maps,5,Fasilitas Informasi Mudah Dipahami,2025-05-12T06:05:56.189Z
Wilayah Bali Utara,Kebun Raya,Aramata Ta,Google Maps,5,Taman Terlihat Rapi,2025-05-12T04:56:04.969Z
Wilayah Bali Utara,Kebun Raya,2A_041_ Ni Luh Putu Setyawati Pinatih,Google Maps,5,Suasana Sangat Mendukung Relaksasi,2025-05-11T22:49:20.870Z
Wilayah Bali Utara,Kebun Raya,fanny novia,Google Maps,4,seperti swiss,2025-05-11T21:35:42.770Z
Wilayah Bali Utara,Kebun Raya,Tut Bayu,Google Maps,5,Harga Tidak Mengecewakan,2025-05-11T14:35:04.145Z
Wilayah Bali Utara,Kebun Raya,Bambang Aribowo,Google Maps,5,Cocok jadi tempat buat bermalas malasan,2025-05-11T13:56:28.436Z
Wilayah Bali Utara,Kebun Raya,Thoriq Ahmadi,Google Maps,5,"Bagus asri, spot foto banyak, bisa main dan piknik",2025-05-11T11:02:56.845Z
Wilayah Bali Utara,Kebun Raya,Bang Roni,Google Maps,5,Good,2025-05-11T10:24:29.123Z
Wilayah Bali Utara,Kebun Raya,Anggung Setiawan,Google Maps,5,"Saran penting, mending sewa kendaraan deh, entah itu sepeda listrik, sepeda biasa, atau mobil kayak odong-odong yang bisa dipakek bareng-bareng itu. Kalo maksa jalan kaki, siap-siap capek maksimal dan cuma bisa njangkau beberapa spot doang. Karena kebun raya ini lokasinya luaaaaasss banget, ya.

Tiket masuk 51 rb buat 2 orang dewasa dan 1 anak-anak usia 3 tahun. Spot ada buanyak, mulai patung keren-keren tuh, trus ada rumah kaca botani, danau, dsb. Atau kalo males keliling, bisa rebahan di rerumputan hijau di bawah pohon-pohon. Luas banget, seluas lapangan golf deh kayaknya. Kalo mau jajan, ada warung-warung pedagang di area parkir.",2025-05-10T15:16:14.398Z
Wilayah Bali Utara,Kebun Raya,薛蕙珊,Google Maps,5,Area Cocok Untuk Wisata Alam,2025-05-10T12:48:49.375Z
Wilayah Bali Utara,Kebun Raya,Annabelle Roux,Google Maps,4,"Didn’t expect the garden to be this big! In the entrance, you can rent bicycles, motors & even a golf cart. The bicycles were rusty and not usable so we opted for the golf cart which made the experience fun (250k/h). I strongly advise you to rent some form of transportation if you don’t want to walk for 3h doing the whole tour.

When we went most of the flowers were not blooming so that was slightly disappointing. The big Ficus tree is impressive.
A lot of spots for picnic",2025-05-10T12:29:48.213Z
Wilayah Bali Utara,Kebun Raya,test video,Google Maps,5,Fasilitas Dasar Terpenuhi,2025-05-10T09:50:34.834Z
Wilayah Bali Utara,Kebun Raya,Nurman San,Google Maps,3,"Tempatnya luas, tapi perlu ditambah gazebo/pendapa buat berteduh pas hujan. Cmn pas hujan aja si kurang nyaman, terus beberapa titik bnyk sampah, bisa diperbanyak tempat sampahnya. Security loketnya ramah poin plusnya. Minus lagi tanaman-tanaman untuk visual keliatan kurang terawat, bnyk tanah jg yg ga diratain, pavingnya jarang di sikat jadi kalau hujan licin, alhasil jalan dirumput.",2025-05-10T07:46:33.543Z
Wilayah Bali Utara,Kebun Raya,Juni Astiti sari,Google Maps,5,"tempat healing
udara nya sejuk dan bersih",2025-05-10T03:05:32.764Z
Wilayah Bali Utara,Kebun Raya,andik icikiwir,Google Maps,5,Bagus,2025-05-09T15:03:16.415Z
Wilayah Bali Utara,Kebun Raya,Mesa Mailani,Google Maps,5,"Seru banget piknik disini, pemandangan asri dan hijau. Tiket masuk saat weekend 25 ribu per orang tapi kalo mau naik shuttle bus tiketnya jadi 40 ribu per orang. Piknik santai sambil rebahan dan semilir angin itu perpaduan yang sempurna",2025-05-09T05:52:58.843Z
Wilayah Bali Utara,Kebun Raya,Susan Sanjaya,Google Maps,5,di ajak liburan bersama TIM,2025-05-09T04:46:16.040Z
Wilayah Bali Utara,Kebun Raya,Bali Batoc,Google Maps,5,Lingkungan Terasa Alami,2025-05-08T12:08:16.266Z
Wilayah Bali Utara,Kebun Raya,Feri Eka wijaya Jaya,Google Maps,5,Suasana Nyaman Untuk Semua Usia,2025-05-08T01:01:01.925Z
Wilayah Bali Utara,Kebun Raya,I Gusti Nyoman Suranata,Google Maps,5,Harga Tiket Cukup Layak,2025-05-07T10:17:09.128Z
Wilayah Bali Utara,Kebun Raya,Tompel Sinaga,Google Maps,5,Cobalah,2025-05-07T08:12:07.852Z
Wilayah Bali Utara,Kebun Raya,Caca,Google Maps,5,"Selalu pengen kesini kalau lagi jenuh di daerah denpasar. Suasananya sejuk banget, sekarang udah banyak wahana yang bisa dicobain. Cuman sayang banget kalau naik motor harus parkir di bawah, kalau mau naik jadi jauh banget tapi suasananya sejuk banget dan nggak gagal untuk refreshing",2025-05-07T03:02:40.527Z
Wilayah Bali Utara,Kebun Raya,made ayu tia wiranti,Google Maps,5,Jalur Taman Bersih,2025-05-06T10:01:02.164Z
Wilayah Bali Utara,Kebun Raya,CIKA WACIKADEWI,Google Maps,5,Fasilitas Penunjang Wisata Memadai,2025-05-06T09:37:34.264Z
Wilayah Bali Utara,Kebun Raya,Namira Angelina,Google Maps,5,Suasana Tenang Tanpa Bising,2025-05-06T05:32:13.681Z
Wilayah Bali Utara,Kebun Raya,Muh Mawardi Haris,Google Maps,5,Mantap,2025-05-06T02:51:18.481Z
Wilayah Bali Utara,Kebun Raya,Novella Asri Magdalena S,Google Maps,5,Harga Masuk Ramah Wisatawan,2025-05-05T13:38:00.666Z
Wilayah Bali Utara,Kebun Raya,mira bali,Google Maps,4,Traffic was bad at the ticket entrance on the weekend. It need a better system. Perhaps the ticket person goes to the car to make it quicker.,2025-05-05T12:18:36.950Z
Wilayah Bali Utara,Kebun Raya,Julio Codesal,Google Maps,4,"Un sitio muy agradable si te gustan las plantas, El bosque superior es muy bonito y la colección de Begonias muy nos gustó especialmente.

Los baños tremendamente sucios.",2025-05-05T10:49:45.352Z
Wilayah Bali Utara,Kebun Raya,Yoseph Daputra,Google Maps,5,Area Hijau Menenangkan,2025-05-05T08:18:26.275Z
Wilayah Bali Utara,Kebun Raya,Ni Luh Gede Suliwin,Google Maps,5,Fasilitas Umum Terawat,2025-05-05T06:25:40.290Z
Wilayah Bali Utara,Kebun Raya,Adriano official,Google Maps,5,Suasana Sejuk Alami,2025-05-03T14:18:59.755Z
Wilayah Bali Utara,Kebun Raya,Ashri Yanthi,Google Maps,5,Harga Tidak Berlebihan,2025-05-03T11:03:09.677Z
Wilayah Bali Utara,Kebun Raya,Adi Umbu,Google Maps,5,Suka dengan pemandangan yang indah,2025-05-03T08:49:50.557Z
Wilayah Bali Utara,Kebun Raya,Juergen,Google Maps,4,War schön. Großes Areal. Scouter ausleihen oder Fahrrad. Zeit mitnehmen ist sehr weitläufig.,2025-05-03T03:31:03.725Z
Wilayah Bali Utara,Kebun Raya,Danu Rock,Google Maps,5,Area Wisata Nyaman,2025-05-03T00:51:10.667Z
Wilayah Bali Utara,Kebun Raya,Yasmine,Google Maps,5,Fasilitas Mendukung Kunjungan,2025-05-02T16:23:13.175Z
Wilayah Bali Utara,Kebun Raya,Kadek Dimas Adhyatma,Google Maps,4,Lingkungan Bersih Dan Asri,2025-05-02T10:54:55.300Z
Wilayah Bali Utara,Kebun Raya,Srikania Audrey S.,Google Maps,5,"I was surprised that Bali Botanical Garden isn’t crowded at all. This place is magical, with hills overlooking Beratan Lake and mountains across. If I were you, I would pack my picnic baskets, grab my family, head to Bali Botanical Garden’s fields and create memories that will last. Plus, entry fee is cheap",2025-05-02T07:41:49.167Z
Wilayah Bali Utara,Kebun Raya,Luke 666,Google Maps,5,very beautiful place for walking❤️,2025-05-02T01:02:07.320Z
Wilayah Bali Utara,Kebun Raya,vit tan,Google Maps,5,Suasana Cocok Untuk Melepas Penat,2025-05-01T12:58:16.259Z
Wilayah Bali Utara,Kebun Raya,Yoga P. Saputra,Google Maps,5,Harga Tiket Sejalan Dengan Fasilitas,2025-05-01T12:06:38.523Z
Wilayah Bali Utara,Kebun Raya,Sabine BERTIN,Google Maps,4,Cukup Bagus Umtuk Santai,2025-05-01T10:01:23.746Z
Wilayah Bali Utara,Kebun Raya,Suci Novira,Google Maps,5,Terlengkap,2025-05-01T06:29:34.942Z
Wilayah Bali Utara,Kebun Raya,Figgi Syukuri rahmad,Google Maps,3,Fasilitas Taman Tersedia Secara Umum,2025-05-01T03:21:03.993Z
Wilayah Bali Utara,Kebun Raya,Agung Nanta,Google Maps,5,,2025-05-01T02:44:06.835Z
Wilayah Bali Utara,Kebun Raya,Shafitri,Google Maps,5,"Tempat sejuk, adem, cocok untuk family time",2025-05-01T02:39:20.776Z
Wilayah Bali Utara,Kebun Raya,D,Google Maps,4,"Spent 1.5hrs here and rented an electric scooter for 75,000idr per hour.

Highly recommend renting a bike or scooter as the botanical garden is quite large and I would estimate at least 6 hours walking to cover it all, if not more.

The highlight of these gardens was riding from point to point. The trees and greenery were so vast and gorgeous. However that's really about it. I didn't find much in the way of flowers and any real variety aside from the amazing trees alongside the road.

There were more than a couple dilapidated buildings that collapsed due to lack of maintenance in what looked like promosing little museums.

After seeing the botanical gardens in a few countries around the world, this one in Bali is very underwhelming in comparison. Set your expectations for a 3rd-world equivalent experience and you'll be fine.

Cruising through on an E-scooter is my recommendation. It was still enjoyable and worthy of a visit.",2025-04-30T12:58:28.290Z
Wilayah Bali Utara,Kebun Raya,Yuda Arya,Google Maps,5,,2025-04-30T02:36:57.177Z
Wilayah Bali Utara,Kebun Raya,Andrea Davis,Google Maps,5,Incredible! And very secluded on a Tuesday.,2025-04-29T11:00:21.368Z
Wilayah Bali Utara,Kebun Raya,Wayan Suryadnyana,Google Maps,5,,2025-04-29T05:10:50.472Z
Wilayah Bali Utara,Kebun Raya,Ibrahim Arab,Google Maps,5,,2025-04-28T22:30:57.485Z
Wilayah Bali Utara,Kebun Raya,LS Orang,Google Maps,5,"A must in Bedugul. Wonderfull place. Can go walking maybe 5 to 7km, bicycle or in their transport.",2025-04-28T08:38:06.545Z
Wilayah Bali Utara,Kebun Raya,Ayu Arini,Google Maps,5,,2025-04-28T05:09:21.037Z
Wilayah Bali Utara,Kebun Raya,Patrene Mathieu,Google Maps,2,"Area is huge with some nice view spots but aside from a whole lot of open fields and grass, it's really not well maintained.

One of the bikes we rented had faulty brakes, which we only found out later on going down a slope and could have been seriously injured.",2025-04-28T01:09:10.619Z
Wilayah Bali Utara,Kebun Raya,Muhammad Arjam,Google Maps,5,,2025-04-27T07:58:02.069Z
Wilayah Bali Utara,Kebun Raya,Nigusti Ayu ketut sulastri,Google Maps,5,,2025-04-27T07:04:10.039Z
Wilayah Bali Utara,Kebun Raya,Putu Gde Guntur Anjasmara Putra,Google Maps,1,"Saran saya untuk soundsystem mohon untuk dilarang atau diatur regulasinya. Contohnya boleh untuk menghantarkan acara saja/MC, jangan menghidupkan lagu kencang2 apalagi karaoke. Kita ke kebun raya untuk healing malah dikasi polusi suara.
Untuk event mungkin bisa ditempatkan khusus, apalagi orang2 yg tidak izin buat event tapi datengnya sampai 100 orang rombongan. Saya dan beberapa keluarga lain di usir saat mau piknik. Padahal haknya sama bayarnya sama, malah kami yg duluan sampai. Rombonganya belum datang tapi sudah ada satu dua orangnya yg tag tempat.
Dateng mau healing malah stress ini.
Atau boleh tiketnya di mahalin lagi, biar pengunjung yg dateng terfilter, ga banyak yg kampungan gini. Ga punya sopan santun dan empati. Kayak di rumah sendiri aja bukan di tempat wisata.",2025-04-27T03:22:01.562Z
Wilayah Bali Utara,Kebun Raya,Ade Luthfi,Google Maps,5,"Udaranya sejuk banget, cocok buat yang butuh ketenangan. Bisa di antar jemput juga sampai ke atas pake shuttle bus.",2025-04-26T21:22:20.388Z
Wilayah Bali Utara,Kebun Raya,Hafidin,Google Maps,5,,2025-04-26T15:08:14.621Z
Wilayah Bali Utara,Kebun Raya,Agusto Belo,Google Maps,5,Keren Gila,2025-04-26T11:34:39.018Z
Wilayah Bali Utara,Kebun Raya,Calvin Aldiatma,Google Maps,5,,2025-04-26T09:48:18.571Z
Wilayah Bali Utara,Kebun Raya,Richard Lim,Google Maps,3,"I had visited many Botanical Gardens all over. This is absolutely not properly maintained. Be mindful this place is huge and considering there are not many toilets around, making it worst some are ""closed"". Plan your toilet-break properly.
Rose and Orchid gardens were really pathetic, no effort put in at all to sure plants are healthy and blooming with flowers. Catus garden features a varieties of spices, not too bad.
It was a disappointment and let down for me.
Seriously not worth visiting unless you have extra time to kill",2025-04-26T08:37:47.241Z
Wilayah Bali Utara,Kebun Raya,Awan Puger,Google Maps,5,,2025-04-26T08:20:57.619Z
Wilayah Bali Utara,Kebun Raya,Anna Sofia,Google Maps,4,Areanya luas tapi tidak terawat baik.,2025-04-26T06:17:00.668Z
Wilayah Bali Utara,Kebun Raya,gede pratama,Google Maps,5,Bagus dan sangat cocok buat anak2 ke sini,2025-04-26T04:43:56.872Z
Wilayah Bali Utara,Kebun Raya,Era susika Putri,Google Maps,5,Pelayanan baik,2025-04-25T12:06:32.664Z
Wilayah Bali Utara,Kebun Raya,Andira Wahyuni,Google Maps,5,,2025-04-25T09:55:08.304Z
Wilayah Bali Utara,Kebun Raya,Sri Rahayu Utami,Google Maps,5,"Sukaaaaaa sekali ingin kembali kesana.
Buat jalan kaki, naik sepeda dll sangat rekomended. Hutan yg ditata indah sekali. Udara yg sejuk sangat mendukung buat wisata disana bersama keluarga",2025-04-25T07:31:34.260Z
Wilayah Bali Utara,Kebun Raya,Tude Radita,Google Maps,4,,2025-04-24T15:32:49.806Z
Wilayah Bali Utara,Kebun Raya,agus ariana,Google Maps,5,Bgs Banget,2025-04-24T11:03:23.693Z
Wilayah Bali Utara,Kebun Raya,Susilawati Susilawati,Google Maps,5,,2025-04-24T08:55:23.261Z
Wilayah Bali Utara,Kebun Raya,Nishan Dhakal,Google Maps,4,Lingkungan Asri,2025-04-24T08:30:42.753Z
Wilayah Bali Utara,Kebun Raya,Andina Rasica,Google Maps,5,,2025-04-24T04:18:28.652Z
Wilayah Bali Utara,Kebun Raya,dewik setyawatii,Google Maps,5,Sangat menarik menyenangkan pernah di kunjukin TXT,2025-04-24T02:41:20.479Z
Wilayah Bali Utara,Kebun Raya,y4ndrew M,Google Maps,4,Tempat favorit utk menghirup udara segar & berpiknik bersama keluarga. Cuma syng sejak pandemi hari biasa mobil tidak bisa masuk hy hari2 libur. Padahal enak kl bs masuk jg di hari biasa lebih sepi.,2025-04-24T01:46:34.154Z
Wilayah Bali Utara,Kebun Raya,gung danis,Google Maps,4,,2025-04-23T14:39:40.785Z
Wilayah Bali Utara,Kebun Raya,gerard cawley,Google Maps,5,Kawasan Teduh,2025-04-23T08:02:31.715Z
Wilayah Bali Utara,Kebun Raya,Mass Gitt,Google Maps,5,Nuansa Alami,2025-04-23T01:37:57.393Z
Wilayah Bali Utara,Kebun Raya,Test One,Google Maps,5,,2025-04-22T18:08:41.339Z
Wilayah Bali Utara,Kebun Raya,Sergio Born,Google Maps,5,good place to walk and spend day in cold weather,2025-04-22T14:26:53.603Z
Wilayah Bali Utara,Kebun Raya,C.P.,Google Maps,4,,2025-04-22T05:55:47.983Z
Wilayah Bali Utara,Kebun Raya,Yoga Dwi putra,Google Maps,5,,2025-04-22T04:16:57.944Z
Wilayah Bali Utara,Kebun Raya,Bintang Sandy,Google Maps,5,"Udah pasti bagus sekali, saya kesini karna itu tempat syuting Grup Kpop TXT (Tomorrow by Together) waktu mereka ngeluarin lagu yang judul nya ""Sugar Rush Ride"" buat ke tempat pohon nya bisa sewa bus/mobil golf. Kalau mau unik lagi jalan kaki bisa cuman di siapin kaki nya aja (kebetulan waktu itu saya ke pohon nya jalan kaki dari gerbang utama pintu masuk)",2025-04-21T16:36:32.782Z
Wilayah Bali Utara,Kebun Raya,made mahayasa,Google Maps,5,,2025-04-21T13:15:39.376Z
Wilayah Bali Utara,Kebun Raya,Lia Timorason,Google Maps,5,"Sangat indah dan bersih, enak buat piknik dengan view danau. Bisa trekking juga lewat hutan pinus yg cantik. Tempat sampah banyak, toilet juga banyak dan gratis. Datang jam 10 masih cerah, jam 14 kabut mulai turun",2025-04-21T08:02:09.399Z
Wilayah Bali Utara,Kebun Raya,Olympus Vape,Google Maps,5,"It's a great spot for hanging out with family. There's plenty of forest, making it feel like you're hiking. I prefer walking instead of renting a bike to enjoy the beautiful view of the lake.",2025-04-21T02:57:10.036Z
Wilayah Bali Utara,Kebun Raya,Rakha cp,Google Maps,5,,2025-04-21T02:44:07.691Z
Wilayah Bali Utara,Kebun Raya,Ida Ayu Mardani,Google Maps,3,"Fasilitas umumnya tidak terawat, toilet rusak, jalanan aspalnya juga mulai banyak rusak,",2025-04-20T14:32:31.654Z
Wilayah Bali Utara,Kebun Raya,Muhammad Deni Riswandi,Google Maps,5,"Cocok untuk acara keluarga, gathering dan camping disini. Daerah dingin dan asri. Rekomendasi sekali...",2025-04-20T13:51:36.191Z
Wilayah Bali Utara,Kebun Raya,Nita,Google Maps,5,,2025-04-20T13:34:58.263Z
Wilayah Bali Utara,Kebun Raya,Dewi Putu,Google Maps,5,,2025-04-20T11:48:25.799Z
Wilayah Bali Utara,Kebun Raya,Sila Jenner,Google Maps,3,biasa aja,2025-04-20T09:59:57.225Z
Wilayah Bali Utara,Kebun Raya,PKBM BANGKIT SEMARANG,Google Maps,5,,2025-04-20T05:42:47.890Z
Wilayah Bali Utara,Kebun Raya,I Kadek Wira Astariawan,Google Maps,5,Area Rindang,2025-04-20T04:33:28.095Z
Wilayah Bali Utara,Kebun Raya,Musyafak,Google Maps,4,,2025-04-20T04:31:35.636Z
Wilayah Bali Utara,Kebun Raya,Veysel AYDIN,Google Maps,5,Kesinlikle gidilmesi gereken yerlerden... Tavsiye edilir,2025-04-19T15:04:00.517Z
Wilayah Bali Utara,Kebun Raya,Agenda Sembiring,Google Maps,4,,2025-04-19T11:38:48.389Z
Wilayah Bali Utara,Kebun Raya,Elvira Rosyida,Google Maps,5,"Tempat yang cukup luas, udara segar",2025-04-19T08:00:36.355Z
Wilayah Bali Utara,Kebun Raya,I Kadek Nova sudiatmika,Google Maps,5,Pelayanan laundray dan cuci sepatu sangat bagus dan hasilnya bersih,2025-04-19T06:54:12.150Z
Wilayah Bali Utara,Kebun Raya,Charlene Ginestar,Google Maps,1,"Un parc quasiment abandonné. Pas de fleur.
Seule la serre à cactus est sympa (40m2). Les routes ne sont pas en bon état. Grande déception.",2025-04-19T05:19:56.275Z
Wilayah Bali Utara,Kebun Raya,Юлия Лялько,Google Maps,5,,2025-04-19T03:37:59.902Z
Wilayah Bali Utara,Kebun Raya,Ria Anggreni,Google Maps,5,,2025-04-17T23:50:20.959Z
Wilayah Bali Utara,Kebun Raya,ida ayu,Google Maps,5,"Tempat nyaman untuk wisata dengan keluarga, atau mengadakan agenda kegiatan di luar ruangan,,",2025-04-17T15:47:16.906Z
Wilayah Bali Utara,Kebun Raya,Francs Halamat,Google Maps,5,,2025-04-15T15:03:29.114Z
Wilayah Bali Utara,Kebun Raya,Beverley Schmassmann,Google Maps,5,,2025-04-15T12:16:59.982Z
Wilayah Bali Utara,Kebun Raya,Deka Lazuardi Harmoni Balitour,Google Maps,5,"Lebih dikenal dengan Kebun Raya Bedugul, tempat wisata ini seperti nya tidak bosan dikunjungi wisdom dan wisman. Selalu sejuk, mau barbequean atau bermain di taman yg luas, bercengkrama dengan keluarga. Jangan lupa bawa makanan yg banyak.",2025-04-15T08:24:03.573Z
Wilayah Bali Utara,Kebun Raya,Oka Baskara Putra,Google Maps,5,,2025-04-15T04:20:36.056Z
Wilayah Bali Utara,Kebun Raya,Intan ness,Google Maps,5,,2025-04-14T08:17:13.136Z
Wilayah Bali Utara,Kebun Raya,Frenki L,Google Maps,5,"This place is so big, you cant do outdoor family activities here, just prepare what you need before come here.
After finished your activity, make sure you clean up.",2025-04-13T05:21:14.678Z
